cust_id,tradeline_id,credit_type,is_active,sanction_amount,current_balance,emi_amount,dpd_history,written_off_flag,last_payment_date,opened_date,max_dpd,dpd_months
CUST106007,TL1019642,Auto,1,140290,68036,2834,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-06-15,2016-02-20,0,0
CUST106007,TL1019643,CC,1,25984,13828,2304,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-01-25,2019-02-02,0,0
CUST106008,TL1019644,CD,1,3224,233,38,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-12-23,2022-01-25,0,0
CUST106008,TL1019645,CD,1,3185,316,52,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-01-13,2022-01-11,0,0
CUST106008,TL1019646,PL,0,16465,9110,253,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-01-23,2022-10-14,0,0
CUST106009,TL1019647,CC,0,40795,12573,1047,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-08-31,2022-11-21,0,0
CUST106010,TL1019648,PL,1,53464,13386,1487,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-12-20,2019-02-01,0,0
CUST106010,TL1019649,PL,1,41574,6882,191,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-10-24,2022-01-29,0,0
CUST106010,TL1019650,PL,1,40883,11149,1238,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-09-23,2022-10-05,0,0
CUST106010,TL1019651,CD,0,5163,303,33,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-21,2020-04-17,0,0
CUST106010,TL1019652,CC,1,16831,11804,327,"30,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-05,2020-12-06,30,1
CUST106011,TL1019653,CD,1,4141,1887,52,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-08-21,2020-08-17,0,0
CUST106011,TL1019654,CC,1,10164,346,14,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-04-24,2015-12-28,0,0
CUST106011,TL1019655,PL,1,23964,14982,416,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-06-11,2019-04-04,0,0
CUST106011,TL1019656,CD,1,6215,2673,297,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-11-29,2023-07-31,0,0
CUST106011,TL1019657,Auto,0,59461,5174,215,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-03-28,2020-08-17,0,0
CUST106011,TL1019658,CC,0,10732,5875,979,"0,0,0,0,0,0,0,0,0,30,0,0",0,2024-09-17,2019-04-04,30,1
CUST106012,TL1019659,PL,1,30832,22741,7580,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-06-06,2021-02-03,0,0
CUST106012,TL1019660,CD,0,4078,1977,54,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-08-22,2016-11-20,0,0
CUST106012,TL1019661,CC,1,17542,3127,130,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-03-25,2015-11-10,0,0
CUST106012,TL1019662,PL,1,54077,23044,3840,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-04-19,2021-06-30,0,0
CUST106012,TL1019663,PL,1,44225,7402,308,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-04-29,2018-06-23,0,0
CUST106012,TL1019664,Auto,1,54480,19270,1605,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-03-21,2020-05-12,0,0
CUST106012,TL1019665,PL,1,35020,1334,148,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-16,2018-06-30,0,0
CUST106013,TL1019666,Auto,0,199520,109835,9152,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-07-02,2015-11-03,0,0
CUST106013,TL1019667,CD,1,17423,13289,4429,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-02-22,2017-04-20,0,0
CUST106013,TL1019668,PL,1,107068,18772,1564,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-30,2019-03-31,0,0
CUST106013,TL1019669,PL,1,115784,10510,1167,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-27,2016-05-26,0,0
CUST106013,TL1019670,CD,1,17446,2312,256,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-06-09,2021-03-19,0,0
CUST106013,TL1019671,CC,0,48005,15475,429,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-06-11,2016-03-09,0,0
CUST106013,TL1019672,CD,1,17770,2149,179,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-08-30,2023-11-06,0,0
CUST106013,TL1019673,CD,0,16673,464,51,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-09-02,2020-09-21,0,0
CUST106014,TL1019674,CD,1,7364,3789,105,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-08-02,2015-06-27,0,0
CUST106014,TL1019675,CC,1,16922,3434,143,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-12-27,2015-05-22,0,0
CUST106014,TL1019676,PL,0,42509,17146,1428,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-04-22,2021-05-28,0,0
CUST106015,TL1019677,PL,1,64477,3836,1278,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-07-14,2015-04-18,0,0
CUST106016,TL1019678,CD,1,1239,335,27,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-12-02,2017-05-11,0,0
CUST106016,TL1019679,CC,1,5975,2489,207,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-09-13,2022-03-10,0,0
CUST106016,TL1019680,CC,1,8328,6126,170,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-01-12,2021-07-23,0,0
CUST106016,TL1019681,CD,1,2994,301,33,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-12-08,2019-10-15,0,0
CUST106017,TL1019682,CD,1,7378,2697,449,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-07-11,2016-10-21,0,0
CUST106017,TL1019683,CC,1,20619,2754,76,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-09-06,2017-02-05,0,0
CUST106017,TL1019684,CD,1,8282,4986,554,"0,0,0,0,0,0,0,30,0,0,0,0",0,2024-08-02,2020-01-20,30,1
CUST106017,TL1019685,PL,0,43000,18297,2033,"0,0,0,0,0,0,0,60,0,0,0,0",0,2023-08-26,2023-08-17,60,1
CUST106017,TL1019686,CC,0,18889,3657,152,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-01-06,2022-06-08,0,0
CUST106017,TL1019687,CD,1,7337,303,8,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-03,2016-10-29,0,0
CUST106017,TL1019688,PL,1,54345,10110,3370,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-12-25,2022-02-23,0,0
CUST106017,TL1019689,CC,1,17598,9864,274,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-08-10,2019-03-01,0,0
CUST106017,TL1019690,PL,0,47512,16125,2687,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-07-24,2019-05-04,0,0
CUST106017,TL1019691,PL,0,46678,35742,11914,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-05-28,2017-04-23,0,0
CUST106017,TL1019692,Auto,1,88072,28311,1179,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-12-18,2022-09-19,0,0
CUST106018,TL1019693,PL,0,67868,23144,1928,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-07-13,2015-12-05,0,0
CUST106018,TL1019694,PL,1,68119,50266,2094,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-16,2019-10-18,0,0
CUST106018,TL1019695,Auto,1,121320,25344,704,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-02-11,2022-06-07,0,0
CUST106018,TL1019696,Auto,1,107638,50503,8417,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-03-16,2020-07-26,0,0
CUST106018,TL1019697,CC,0,24422,3991,110,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-10-02,2023-02-18,0,0
CUST106020,TL1019698,PL,0,99918,8922,371,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-12-14,2017-11-15,0,0
CUST106020,TL1019699,PL,0,96872,69639,2901,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-09-25,2017-11-08,0,0
CUST106021,TL1019700,PL,0,81942,43711,1821,"0,0,0,0,0,0,0,0,0,90,0,0",0,2024-06-01,2015-07-28,90,1
CUST106021,TL1019701,CD,0,11605,2588,107,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-03,2018-11-23,0,0
CUST106021,TL1019702,PL,1,76934,52109,4342,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-07-29,2021-02-22,0,0
CUST106021,TL1019703,CD,1,8736,1285,214,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-01-29,2018-07-05,0,0
CUST106022,TL1019704,PL,1,204653,104009,34669,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-12-19,2022-11-11,0,0
CUST106022,TL1019705,CC,1,92494,42692,14230,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-08-19,2016-11-24,0,0
CUST106022,TL1019706,PL,1,208336,44360,4928,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-05,2021-05-14,0,0
CUST106022,TL1019707,CD,1,33632,15926,442,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-02-29,2018-01-28,0,0
CUST106022,TL1019708,PL,0,195334,99832,2773,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-02-22,2019-07-02,0,0
CUST106023,TL1019709,PL,0,60411,14890,2481,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-02-17,2016-06-09,0,0
CUST106023,TL1019710,CC,1,25393,9611,800,"0,0,0,0,0,0,0,0,30,0,0,0",0,2024-04-04,2020-02-09,30,1
CUST106023,TL1019711,PL,0,54011,13989,1554,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-10-06,2021-02-04,0,0
CUST106023,TL1019712,CD,1,9154,4614,192,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-03-06,2021-07-14,0,0
CUST106024,TL1019713,CD,1,21701,1638,273,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-06-11,2020-09-05,0,0
CUST106027,TL1019714,CD,0,22460,6593,549,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-04-30,2016-02-22,0,0
CUST106027,TL1019715,Auto,0,268237,186149,62049,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-08-04,2019-09-13,0,0
CUST106027,TL1019716,CC,1,67800,31033,1293,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-09-01,2021-09-11,0,0
CUST106028,TL1019717,CC,1,48529,9476,1579,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-05-25,2019-12-27,0,0
CUST106028,TL1019718,CD,1,18540,4474,186,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-08-20,2022-05-11,0,0
CUST106029,TL1019719,CC,0,20195,2282,190,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-07-15,2020-06-20,0,0
CUST106031,TL1019720,PL,0,127434,50136,8356,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-04-23,2019-01-20,0,0
CUST106031,TL1019721,PL,0,103863,51887,1441,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-10-02,2015-02-06,0,0
CUST106032,TL1019722,CC,1,137169,55221,18407,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-01-24,2019-05-22,0,0
CUST106034,TL1019723,PL,0,93602,28261,4710,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-02-26,2021-04-20,0,0
CUST106034,TL1019724,CD,1,13634,1260,35,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-12,2020-02-27,0,0
CUST106034,TL1019725,PL,1,86020,27343,9114,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-11-09,2017-08-28,0,0
CUST106034,TL1019726,CC,1,37949,19285,535,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-11-11,2023-12-15,0,0
CUST106034,TL1019727,PL,0,89162,24421,4070,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-19,2023-06-07,0,0
CUST106035,TL1019728,PL,0,100999,18888,524,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-02-23,2021-03-21,0,0
CUST106035,TL1019729,CC,1,41867,12159,506,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-09-14,2019-05-08,0,0
CUST106035,TL1019730,CD,1,15912,2719,113,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-01-19,2015-02-28,0,0
CUST106035,TL1019731,CC,1,38804,6602,1100,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-09-03,2016-03-05,0,0
CUST106036,TL1019732,CC,0,36058,18281,507,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-01-25,2022-12-30,0,0
CUST106036,TL1019733,PL,0,82754,18850,6283,"0,0,0,0,0,0,0,0,0,0,90,0",0,2024-08-14,2023-04-21,90,1
CUST106036,TL1019734,CC,1,32018,3538,1179,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-04-10,2020-11-24,0,0
CUST106037,TL1019735,Auto,1,100128,42638,1776,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-08-16,2015-10-07,0,0
CUST106037,TL1019736,CC,0,16679,2666,111,"0,0,0,0,0,0,0,30,0,0,0,0",0,2023-04-08,2020-02-15,30,1
CUST106037,TL1019737,CC,1,14924,419,46,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-19,2022-09-06,0,0
CUST106037,TL1019738,CC,0,10099,3654,609,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-12-30,2015-09-28,0,0
CUST106037,TL1019739,PL,0,34672,3144,131,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-08-04,2018-11-20,0,0
CUST106038,TL1019740,CC,1,44553,15404,2567,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-11-25,2023-05-04,0,0
CUST106038,TL1019741,CD,1,18176,3704,1234,"0,0,0,0,0,0,0,0,0,0,60,0",0,2023-04-22,2020-11-05,60,1
CUST106038,TL1019742,PL,0,105936,89981,3749,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-12-02,2015-10-04,0,0
CUST106038,TL1019743,CC,1,47166,23919,7973,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-07-31,2017-03-07,0,0
CUST106038,TL1019744,CC,0,35606,2035,84,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-12-05,2023-07-26,0,0
CUST106040,TL1019745,CC,1,107590,31692,2641,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-06-25,2015-06-23,0,0
CUST106041,TL1019746,CC,0,65004,20677,6892,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-02-14,2020-04-07,0,0
CUST106041,TL1019747,CC,1,66573,14537,1211,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-06-01,2016-04-21,0,0
CUST106041,TL1019748,CD,1,23515,7332,814,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-12-25,2023-03-24,0,0
CUST106041,TL1019749,CC,0,65647,32820,5470,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-11-30,2015-07-21,0,0
CUST106041,TL1019750,PL,1,140247,53666,2236,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-10-05,2023-06-05,0,0
CUST106041,TL1019751,CC,0,68359,43165,14388,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-07-07,2019-08-04,0,0
CUST106042,TL1019752,PL,0,134837,68357,5696,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-06-28,2022-03-15,0,0
CUST106042,TL1019753,CC,1,66287,20863,869,"0,0,0,0,0,0,0,0,0,0,60,0",0,2023-02-03,2019-03-23,60,1
CUST106042,TL1019754,PL,1,143480,42932,14310,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-03-24,2022-01-14,0,0
CUST106042,TL1019755,CC,1,62386,38028,4225,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-03-17,2018-10-08,0,0
CUST106042,TL1019756,PL,1,155255,89966,29988,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-05-30,2020-01-27,0,0
CUST106042,TL1019757,PL,0,154044,6116,679,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-01-10,2023-04-17,0,0
CUST106043,TL1019758,PL,1,97108,21044,2338,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-04-01,2017-03-03,0,0
CUST106043,TL1019759,PL,1,68347,17054,1894,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-09-14,2016-06-29,0,0
CUST106043,TL1019760,PL,0,91651,35623,5937,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-27,2019-07-25,0,0
CUST106043,TL1019761,PL,1,78171,17181,1431,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-09-29,2023-03-11,0,0
CUST106043,TL1019762,PL,0,92907,26400,2200,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-09-09,2018-01-07,0,0
CUST106043,TL1019763,CD,1,12627,4521,1507,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-01-14,2020-11-15,0,0
CUST106043,TL1019764,CD,1,12630,2076,57,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-08-13,2018-01-18,0,0
CUST106044,TL1019765,PL,1,31051,11430,317,"0,0,0,0,0,60,0,0,0,0,0,0",0,2024-07-11,2023-07-22,60,1
CUST106044,TL1019766,PL,0,10048,4123,171,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-07-06,2018-06-04,0,0
CUST106045,TL1019767,CD,1,15315,7909,2636,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-11-06,2017-02-18,0,0
CUST106046,TL1019768,CC,1,40324,21112,2345,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-08-13,2021-10-19,0,0
CUST106046,TL1019769,CD,1,12699,8003,222,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-01-16,2023-07-18,0,0
CUST106047,TL1019770,CC,0,2089,327,109,"0,0,0,0,0,0,0,0,0,60,0,0",0,2023-09-20,2016-07-15,60,1
CUST106047,TL1019771,PL,1,15016,8169,2723,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-03,2015-11-21,0,0
CUST106047,TL1019772,CC,1,5787,3081,342,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-11-25,2021-08-28,0,0
CUST106047,TL1019773,CD,1,2437,410,17,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-02-09,2023-08-24,0,0
CUST106047,TL1019774,CD,0,1820,712,118,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-02-24,2020-11-29,0,0
CUST106047,TL1019775,PL,1,30207,23278,2586,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-06,2022-12-18,0,0
CUST106047,TL1019776,PL,0,24657,14372,1596,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-03-27,2020-07-13,0,0
CUST106047,TL1019777,PL,1,19745,6177,257,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-11,2022-01-28,0,0
CUST106048,TL1019778,CC,1,41527,20769,865,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-06-10,2022-01-31,0,0
CUST106048,TL1019779,PL,1,110782,20972,1747,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-03-04,2022-03-03,0,0
CUST106048,TL1019780,PL,1,97670,26251,2187,"0,0,0,0,0,0,0,0,60,0,0,0",0,2023-11-19,2020-02-17,60,1
CUST106048,TL1019781,PL,1,97316,6167,256,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-02-03,2019-01-28,0,0
CUST106048,TL1019782,Auto,1,186402,39603,3300,"0,0,0,30,0,0,0,0,0,0,0,0",0,2023-11-23,2019-01-24,30,1
CUST106049,TL1019783,Auto,1,111803,65642,1823,"0,0,0,0,0,0,0,0,0,0,30,0",0,2023-10-29,2019-04-08,30,1
CUST106049,TL1019784,CD,1,8754,628,104,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-11-13,2015-03-29,0,0
CUST106049,TL1019785,PL,1,44655,8504,2834,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-09-23,2021-04-21,0,0
CUST106049,TL1019786,Auto,1,104671,13018,2169,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-09-01,2017-01-12,0,0
CUST106050,TL1019787,CD,0,19569,9495,3165,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-06-24,2022-01-12,0,0
CUST106050,TL1019788,PL,0,109042,64688,2695,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-04-01,2016-03-21,0,0
CUST106050,TL1019789,PL,0,123950,27088,2257,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-06-20,2018-07-10,0,0
CUST106050,TL1019790,CD,1,20962,9795,272,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-03-31,2020-09-07,0,0
CUST106050,TL1019791,CC,1,54344,17940,2990,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-11-19,2018-03-13,0,0
CUST106050,TL1019792,PL,0,118801,74261,3094,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-26,2017-03-29,0,0
CUST106050,TL1019793,PL,0,121359,43292,1803,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-07-22,2021-04-27,0,0
CUST106051,TL1019794,CD,0,7796,512,56,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-12-24,2016-04-08,0,0
CUST106051,TL1019795,PL,1,36388,16627,1847,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-02-01,2017-07-12,0,0
CUST106051,TL1019796,PL,0,46964,10982,1830,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-17,2021-09-19,0,0
CUST106051,TL1019797,PL,1,42590,20731,575,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-04-16,2021-11-15,0,0
CUST106051,TL1019798,CC,0,19782,8535,711,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-02-22,2017-03-10,0,0
CUST106051,TL1019799,PL,1,39792,10785,299,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-03-05,2017-06-22,0,0
CUST106051,TL1019800,PL,1,39553,10274,428,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-05-13,2022-04-23,0,0
CUST106052,TL1019801,CD,1,6636,1243,103,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-12-02,2022-09-03,0,0
CUST106052,TL1019802,PL,1,47039,9036,251,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-10-18,2020-04-22,0,0
CUST106052,TL1019803,PL,1,24765,6963,580,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-03-09,2021-08-06,0,0
CUST106052,TL1019804,PL,1,33376,12381,1031,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-03-26,2023-04-09,0,0
CUST106052,TL1019805,CD,1,5533,1252,139,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-03-05,2020-03-05,0,0
CUST106052,TL1019806,Auto,1,50536,13483,1123,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-02-13,2023-03-13,0,0
CUST106053,TL1019807,CC,1,7096,518,14,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-03-19,2023-08-20,0,0
CUST106053,TL1019808,PL,1,25651,9176,3058,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-05-02,2021-12-12,0,0
CUST106053,TL1019809,CD,1,2337,1048,174,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-07-28,2018-05-16,0,0
CUST106053,TL1019810,CC,1,5406,579,96,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-03-08,2022-03-24,0,0
CUST106053,TL1019811,PL,0,24085,2341,97,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-12-23,2018-10-26,0,0
CUST106053,TL1019812,CC,1,4388,1027,28,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-02-15,2020-11-29,0,0
CUST106054,TL1019813,PL,1,118724,20093,3348,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-06,2023-06-01,0,0
CUST106055,TL1019814,PL,1,233704,65573,5464,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-05-01,2015-11-13,0,0
CUST106056,TL1019815,CC,0,83267,12119,1346,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-07-21,2018-06-26,0,0
CUST106057,TL1019816,CC,0,41982,6984,291,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-29,2018-02-12,0,0
CUST106057,TL1019817,CC,0,48015,12310,4103,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-21,2020-11-29,0,0
CUST106057,TL1019818,PL,1,80883,27476,2289,"0,0,0,60,0,0,0,0,0,0,0,0",0,2024-09-24,2016-05-03,60,1
CUST106057,TL1019819,CD,0,16383,4388,1462,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-11-24,2019-04-06,0,0
CUST106058,TL1019820,CC,1,37003,4592,1530,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-04-14,2018-12-31,0,0
CUST106058,TL1019821,Auto,1,160366,91359,2537,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-01-04,2017-01-18,0,0
CUST106058,TL1019822,PL,1,99661,59212,4934,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-04-15,2023-03-19,0,0
CUST106060,TL1019823,PL,1,114662,31770,5295,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-08-07,2021-11-23,0,0
CUST106060,TL1019824,PL,1,110174,48338,4028,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-03-31,2015-03-04,0,0
CUST106060,TL1019825,PL,0,97486,6571,547,"30,0,0,0,0,0,0,0,0,0,0,0",0,2023-03-27,2023-04-20,30,1
CUST106060,TL1019826,PL,1,104448,49466,2061,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-31,2018-06-20,0,0
CUST106060,TL1019827,CD,1,18201,7787,324,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-03-25,2016-07-16,0,0
CUST106060,TL1019828,CC,1,47537,7676,2558,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-03-19,2023-07-19,0,0
CUST106060,TL1019829,PL,1,115139,2299,63,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-10-31,2022-03-27,0,0
CUST106060,TL1019830,PL,1,103861,31266,10422,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-07-09,2022-12-09,0,0
CUST106061,TL1019831,PL,0,256700,62833,5236,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-06-13,2015-04-16,0,0
CUST106061,TL1019832,PL,1,251099,58941,6549,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-10-12,2023-12-02,0,0
CUST106062,TL1019833,CD,1,3725,2802,311,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-10-09,2020-11-19,0,0
CUST106062,TL1019834,CC,0,6543,3883,161,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-06-25,2021-08-09,0,0
CUST106063,TL1019835,CD,1,4486,1389,154,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-01-04,2022-02-23,0,0
CUST106063,TL1019836,PL,1,23479,7128,1188,"0,0,0,0,0,0,0,0,0,0,0,0",0,2024-09-04,2017-07-20,0,0
CUST106063,TL1019837,CC,1,11045,3681,1227,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-05-15,2018-04-12,0,0
CUST106063,TL1019838,PL,1,24717,8698,966,"0,0,0,0,0,0,0,0,0,0,0,0",0,2023-01-10,2022-01-11,0,0
