app_id,mob_2_dpd30,mob_3_dpd30,mob_4_dpd30,mob_5_dpd30,mob_6_dpd30,write_off_flag
APP204877,0,0,0,0,0,0
APP204878,0,0,0,0,0,0
APP204879,0,0,0,0,0,0
APP204880,0,0,0,0,1,0
APP204881,0,0,0,0,0,0
APP204882,0,0,0,0,0,0
APP204883,0,0,0,0,0,0
APP204884,0,0,0,0,0,0
APP204885,0,0,0,0,0,0
APP204886,0,0,0,0,0,0
APP204887,0,0,0,0,0,0
APP204888,0,0,0,0,0,0
APP204889,0,0,0,0,0,0
APP204890,0,0,0,1,0,0
APP204891,0,0,0,0,0,0
APP204892,0,0,0,0,0,0
APP204893,0,0,0,0,1,0
APP204894,0,0,0,0,0,0
APP204895,0,0,0,0,0,0
APP204896,0,0,1,0,0,0
APP204897,0,0,0,0,0,0
APP204898,0,0,0,0,1,0
APP204899,1,0,0,0,0,0
APP204900,0,0,0,0,0,0
APP204901,0,0,0,0,0,0
APP204902,0,0,0,0,0,0
APP204903,0,0,0,0,0,0
APP204904,0,0,0,0,0,0
APP204905,0,0,0,0,0,0
APP204906,0,0,0,0,0,0
APP204907,0,0,0,0,0,0
APP204908,0,0,0,0,0,0
APP204909,0,0,0,0,0,0
APP204910,0,0,0,0,0,0
APP204911,0,0,0,0,0,0
APP204912,0,0,0,0,0,0
APP204913,0,0,0,0,0,0
APP204914,0,0,0,0,0,0
APP204915,0,0,0,0,0,0
APP204916,0,0,0,0,1,0
APP204917,0,0,0,0,0,0
APP204918,0,0,0,0,0,0
APP204919,0,0,0,0,0,0
APP204920,0,0,0,0,0,0
APP204921,0,0,0,0,0,0
APP204922,0,0,0,0,0,0
APP204923,0,0,0,0,0,0
APP204924,0,0,0,0,0,0
APP204925,0,0,0,0,0,0
APP204926,0,0,0,0,0,0
APP204927,0,0,0,0,0,0
APP204928,0,0,0,0,0,0
APP204929,0,0,0,0,0,0
APP204930,0,0,0,0,0,0
APP204931,0,0,0,0,0,0
APP204932,0,1,0,0,0,0
APP204933,0,0,0,0,0,0
APP204934,0,0,0,0,0,0
APP204935,0,0,0,0,1,0
APP204936,0,0,0,0,0,0
APP204937,0,0,0,0,1,0
APP204938,0,0,0,0,0,0
APP204939,0,0,0,0,0,0
APP204940,0,0,0,0,0,0
APP204941,0,0,0,0,0,0
APP204942,0,0,1,0,0,0
APP204943,0,0,0,0,0,0
APP204944,0,0,0,0,0,0
APP204945,0,1,0,0,0,0
APP204946,0,0,0,0,0,0
APP204947,0,0,0,0,0,0
APP204948,1,0,0,0,0,0
APP204949,0,0,1,0,0,0
APP204950,0,0,0,0,0,0
APP204951,0,0,0,0,0,0
APP204952,0,0,0,0,0,0
APP204953,0,0,0,0,0,0
APP204954,0,0,0,0,0,0
APP204955,0,0,0,0,0,0
APP204956,0,1,0,0,0,0
APP204957,0,0,1,0,0,0
APP204958,0,0,0,0,0,0
APP204959,0,0,0,0,0,0
APP204960,0,0,0,0,0,0
APP204961,0,1,1,0,0,0
APP204962,0,1,0,0,0,0
APP204963,0,0,0,0,0,0
APP204964,0,0,0,0,0,0
APP204965,0,0,0,0,0,0
APP204966,0,0,0,0,0,0
APP204967,0,0,0,0,1,0
APP204968,0,0,0,0,0,0
APP204969,0,1,0,0,0,0
APP204970,0,0,0,0,0,0
APP204971,0,0,1,0,0,0
APP204972,0,0,0,0,0,0
APP204973,0,0,0,0,0,0
APP204974,0,0,0,0,0,0
APP204975,0,1,1,0,0,0
APP204976,0,0,0,0,0,0
APP204977,0,0,0,0,0,0
APP204978,0,0,0,0,0,0
APP204979,0,0,0,0,0,0
APP204980,0,0,0,0,0,0
APP204981,1,0,0,0,0,0
APP204982,0,1,0,0,0,0
APP204983,0,0,0,0,0,0
APP204984,0,0,0,0,0,0
APP204985,0,0,0,0,0,0
APP204986,0,0,0,0,1,0
APP204987,0,0,0,0,0,0
APP204988,0,0,0,0,0,0
APP204989,0,1,0,0,1,0
APP204990,0,0,0,0,0,0
APP204991,1,0,0,0,0,0
APP204992,0,0,0,1,0,0
APP204993,0,0,0,0,0,0
APP204994,0,0,0,0,0,0
APP204995,0,0,1,0,0,0
APP204996,0,0,0,0,0,0
APP204997,0,0,0,0,1,0
APP204998,1,0,1,0,0,0
APP204999,0,0,0,0,0,0
APP205000,0,0,0,0,0,0
APP205001,0,0,0,0,0,0
APP205002,0,0,0,0,0,0
APP205003,0,0,0,0,0,0
APP205004,1,0,0,0,0,0
APP205005,0,0,0,0,0,0
APP205006,0,0,0,0,0,0
APP205007,0,0,1,0,0,0
APP205008,0,0,0,0,0,0
APP205009,0,0,0,0,0,0
APP205010,0,0,0,0,0,0
APP205011,0,0,0,0,0,0
APP205012,1,0,0,0,0,0
APP205013,0,0,0,0,0,0
APP205014,0,0,0,0,0,0
APP205015,0,0,0,0,0,0
APP205016,0,0,0,0,0,0
APP205017,0,0,0,0,0,0
APP205018,0,0,0,0,0,0
APP205019,0,0,0,0,0,0
APP205020,0,0,0,0,0,0
APP205021,0,0,0,0,0,0
APP205022,0,0,0,0,0,0
APP205023,1,1,1,0,1,0
APP205024,0,0,0,0,0,0
APP205025,0,0,0,0,0,0
APP205026,0,1,0,0,0,0
APP205027,0,0,0,0,1,0
APP205028,0,1,0,0,0,0
APP205029,0,0,1,1,0,0
APP205030,0,0,0,0,0,0
APP205031,0,0,0,0,0,0
APP205032,0,0,0,0,0,0
APP205033,0,0,0,0,1,0
APP205034,0,0,0,0,0,0
APP205035,0,0,0,0,0,0
APP205036,0,0,0,0,0,0
APP205037,0,0,0,0,0,0
APP205038,0,0,0,0,0,0
APP205039,1,0,1,0,1,0
APP205040,0,0,0,0,0,0
APP205041,0,0,0,0,0,0
APP205042,0,0,0,0,0,0
APP205043,0,0,1,0,0,0
APP205044,0,0,0,0,0,0
APP205045,0,0,0,0,0,0
APP205046,0,0,0,0,0,0
APP205047,0,0,0,0,1,0
APP205048,0,0,1,0,0,0
APP205049,0,0,0,0,0,0
APP205050,0,0,0,0,0,0
APP205051,0,0,0,0,0,0
APP205052,1,0,0,0,1,0
APP205053,0,0,0,0,0,0
APP205054,0,0,0,0,1,0
APP205055,0,0,0,1,0,0
APP205056,0,0,0,0,0,0
APP205057,0,0,0,0,0,0
APP205058,0,0,0,0,0,0
APP205059,0,0,0,0,0,0
APP205060,0,0,0,0,1,0
APP205061,0,0,0,0,0,0
APP205062,0,0,0,0,1,0
APP205063,0,0,0,0,0,0
APP205064,0,0,0,0,0,0
APP205065,0,0,0,0,0,0
APP205066,0,0,0,0,0,0
APP205067,0,0,0,0,0,0
APP205068,0,0,0,0,0,0
APP205069,0,0,0,0,0,0
APP205070,0,0,0,0,0,0
APP205071,0,0,0,0,0,0
APP205072,0,0,0,0,0,0
APP205073,0,0,0,0,0,0
APP205074,0,0,0,0,1,0
APP205075,0,0,0,0,0,0
APP205076,0,0,0,0,0,0
APP205077,0,0,0,0,0,0
APP205078,0,0,0,0,0,0
APP205079,0,0,0,0,0,0
APP205080,1,0,0,0,0,0
APP205081,0,0,0,0,0,0
APP205082,0,0,0,0,0,0
APP205083,0,0,0,0,0,0
APP205084,0,0,0,0,0,0
APP205085,0,0,0,0,0,0
APP205086,0,0,0,0,0,0
APP205087,0,0,0,0,0,0
APP205088,0,0,0,0,0,0
APP205089,0,0,0,0,0,0
APP205090,0,0,0,0,0,0
APP205091,0,0,1,0,0,0
APP205092,0,0,0,0,0,0
APP205093,0,1,0,0,1,0
APP205094,0,0,0,0,0,0
APP205095,0,0,0,0,0,0
APP205096,0,0,0,0,0,0
APP205097,0,0,0,1,0,0
APP205098,0,0,0,0,0,0
APP205099,0,0,0,0,0,0
APP205100,0,0,0,0,0,0
APP205101,0,0,0,0,0,0
APP205102,0,0,0,0,0,0
APP205103,0,0,1,0,0,0
APP205104,0,1,0,0,0,0
APP205105,0,0,0,0,0,0
APP205106,0,0,0,0,0,0
APP205107,0,0,0,1,0,0
APP205108,0,0,0,0,0,0
APP205109,0,0,0,0,0,0
APP205110,0,0,0,0,0,0
APP205111,0,0,0,0,0,0
APP205112,0,0,0,0,0,0
APP205113,0,0,0,0,0,0
APP205114,1,0,0,0,0,0
APP205115,0,0,1,0,0,0
APP205116,1,0,0,0,0,0
APP205117,0,0,0,0,0,0
APP205118,0,0,0,0,0,0
APP205119,0,0,0,0,0,0
APP205120,1,0,1,0,0,0
APP205121,0,1,0,0,0,0
APP205122,0,0,0,0,0,0
APP205123,0,0,0,0,0,0
APP205124,0,0,0,0,0,0
APP205125,0,0,0,0,0,0
APP205126,0,0,0,0,0,0
APP205127,0,0,0,0,0,0
APP205128,0,0,0,0,0,0
APP205129,0,0,0,1,0,0
APP205130,0,0,0,0,1,0
APP205131,1,0,0,0,0,0
APP205132,0,0,0,0,0,0
APP205133,0,0,0,0,0,0
APP205134,0,0,0,0,0,0
APP205135,0,0,0,0,0,0
APP205136,0,0,0,0,0,0
APP205137,0,0,0,0,0,0
APP205138,0,0,1,0,0,0
APP205139,0,1,0,0,0,0
APP205140,0,0,0,0,0,0
APP205141,0,0,0,0,0,0
APP205142,0,0,0,0,0,0
APP205143,0,0,0,0,0,0
APP205144,0,0,0,0,0,0
APP205145,0,0,0,0,0,0
APP205146,0,0,0,0,0,0
APP205147,0,0,0,0,0,0
APP205148,0,0,0,0,0,0
APP205149,0,0,0,0,0,0
APP205150,0,0,0,0,0,0
APP205151,0,0,0,0,0,0
APP205152,1,0,0,0,0,0
APP205153,0,0,0,0,0,0
APP205154,0,0,0,0,0,0
APP205155,0,1,0,0,0,0
APP205156,1,0,1,0,0,0
APP205157,0,0,0,0,0,0
APP205158,0,0,0,0,0,0
APP205159,0,1,0,0,0,0
APP205160,0,0,0,0,0,0
APP205161,0,0,0,0,0,0
APP205162,0,0,0,0,1,0
APP205163,0,0,0,0,0,0
APP205164,0,0,0,1,1,0
APP205165,0,1,0,0,0,0
APP205166,0,0,0,0,0,0
APP205167,0,0,0,0,0,0
APP205168,0,0,0,0,0,0
APP205169,0,0,0,0,0,0
APP205170,0,0,1,0,0,0
APP205171,1,0,1,0,0,0
APP205172,0,0,0,0,0,0
APP205173,0,0,0,0,0,0
APP205174,0,0,0,0,0,0
APP205175,0,0,0,0,0,0
APP205176,0,0,0,0,0,0
APP205177,0,0,0,0,0,0
APP205178,0,0,0,1,0,0
APP205179,0,0,0,0,0,0
APP205180,0,0,0,0,0,0
APP205181,0,0,0,0,0,0
APP205182,0,1,0,0,0,0
APP205183,0,0,0,0,0,0
APP205184,0,0,0,0,0,0
APP205185,0,0,0,0,0,0
APP205186,0,0,0,0,0,0
APP205187,0,0,0,0,0,0
APP205188,0,0,0,0,0,0
APP205189,0,0,0,0,0,0
APP205190,0,0,0,0,0,0
APP205191,0,0,0,0,0,0
APP205192,0,0,0,0,0,0
APP205193,0,0,0,0,0,0
APP205194,0,0,0,0,0,0
APP205195,0,0,0,0,0,0
APP205196,1,0,0,0,0,0
APP205197,0,0,0,0,0,0
APP205198,0,0,0,0,0,0
APP205199,1,0,0,1,0,0
APP205200,0,0,0,0,0,0
APP205201,0,0,0,0,0,0
APP205202,0,0,0,0,0,0
APP205203,0,0,0,0,0,0
APP205204,0,0,0,0,0,0
APP205205,0,0,0,0,0,0
APP205206,0,0,0,0,0,0
APP205207,0,0,0,0,0,0
APP205208,0,0,0,0,0,0
APP205209,0,0,0,0,1,0
APP205210,0,0,1,0,0,0
APP205211,0,0,0,0,0,0
APP205212,0,0,0,0,0,0
APP205213,0,0,0,0,0,0
APP205214,0,0,0,0,0,0
APP205215,0,0,0,0,0,0
APP205216,1,1,1,0,0,0
APP205217,0,0,0,0,0,0
APP205218,0,1,0,0,0,0
APP205219,0,0,0,0,0,0
APP205220,0,0,0,0,0,0
APP205221,0,0,0,1,1,0
APP205222,0,0,0,0,0,0
APP205223,0,0,0,0,0,0
APP205224,0,0,0,0,0,0
APP205225,0,0,0,0,0,0
APP205226,0,0,0,0,0,0
APP205227,0,0,0,0,0,0
APP205228,0,0,0,0,0,0
APP205229,0,0,0,0,0,0
APP205230,0,0,0,0,0,0
APP205231,0,0,0,0,0,0
APP205232,0,0,0,0,0,0
APP205233,0,0,0,0,0,0
APP205234,0,0,0,0,0,0
APP205235,0,0,0,0,0,0
APP205236,0,0,0,0,0,0
APP205237,0,0,0,0,0,0
APP205238,0,0,0,0,0,0
APP205239,0,0,0,0,0,0
APP205240,1,0,0,0,0,0
APP205241,0,0,0,0,0,0
APP205242,0,0,0,1,0,0
APP205243,0,0,0,0,0,0
APP205244,1,0,1,0,0,0
APP205245,0,0,0,0,0,0
APP205246,0,0,0,0,0,0
APP205247,0,0,0,0,0,0
APP205248,0,0,0,0,0,0
APP205249,0,0,1,0,0,0
APP205250,0,0,0,0,0,0
APP205251,1,0,0,0,0,0
APP205252,0,0,0,0,0,0
APP205253,0,0,0,0,1,0
APP205254,0,0,0,0,1,0
APP205255,0,0,0,0,0,0
APP205256,0,0,0,0,0,0
APP205257,0,0,0,0,0,0
APP205258,0,0,0,0,0,0
APP205259,0,0,0,0,0,0
APP205260,0,0,0,0,0,0
APP205261,0,0,0,0,0,0
APP205262,1,0,0,0,0,0
APP205263,1,0,0,1,0,0
APP205264,0,0,0,0,0,0
APP205265,0,0,0,0,0,0
APP205266,0,0,0,0,0,0
APP205267,0,0,0,0,0,0
APP205268,0,0,0,0,0,0
APP205269,0,0,0,0,0,0
APP205270,0,0,0,0,0,0
APP205271,0,0,0,0,0,0
APP205272,0,0,0,0,0,0
APP205273,0,0,0,0,0,0
APP205274,0,0,0,0,0,0
APP205275,0,0,0,0,0,0
APP205276,0,0,0,0,0,0
APP205277,0,0,0,0,0,0
APP205278,0,0,0,0,0,0
APP205279,0,0,0,1,0,0
APP205280,0,0,0,0,0,0
APP205281,0,0,1,0,0,0
APP205282,0,0,0,0,1,0
APP205283,0,0,0,0,0,0
APP205284,0,0,0,0,0,0
APP205285,0,0,1,0,1,0
APP205286,0,0,0,0,0,0
APP205287,0,0,0,0,0,0
APP205288,0,0,0,0,0,0
APP205289,0,0,1,0,0,0
APP205290,0,0,0,0,0,0
APP205291,0,0,0,0,0,0
APP205292,0,0,0,1,0,0
APP205293,0,1,0,0,0,0
APP205294,0,0,0,0,1,0
APP205295,0,0,0,0,0,0
APP205296,1,0,0,0,0,0
APP205297,0,0,0,0,0,0
APP205298,0,0,0,0,0,0
APP205299,0,0,0,0,0,0
APP205300,0,0,0,1,0,0
APP205301,0,0,0,0,0,0
APP205302,0,0,0,0,0,0
APP205303,0,0,0,0,0,0
APP205304,0,1,0,0,0,0
APP205305,0,0,0,0,0,0
APP205306,0,0,0,0,0,0
APP205307,0,0,0,0,0,0
APP205308,0,1,1,0,0,0
APP205309,0,0,0,0,0,0
APP205310,0,0,0,0,0,0
APP205311,0,0,0,0,0,0
APP205312,0,0,0,0,0,0
APP205313,0,0,0,0,0,0
APP205314,0,0,0,0,0,0
APP205315,0,0,0,0,0,0
APP205316,0,0,0,0,0,0
APP205317,0,0,0,1,0,0
APP205318,0,0,0,0,0,0
APP205319,0,0,0,0,0,0
APP205320,0,0,0,0,0,0
APP205321,0,0,0,0,0,0
APP205322,0,0,1,1,1,0
APP205323,0,1,0,1,0,0
APP205324,0,0,0,0,0,0
APP205325,1,0,0,0,0,0
APP205326,0,0,0,0,1,0
APP205327,0,1,0,0,0,0
APP205328,0,0,0,0,0,0
APP205329,0,0,0,0,0,0
APP205330,0,0,0,0,0,0
APP205331,0,0,0,0,0,0
APP205332,0,0,0,0,0,0
APP205333,1,0,0,0,0,0
APP205334,0,0,0,0,0,0
APP205335,0,0,0,0,0,0
APP205336,0,0,1,0,0,0
APP205337,0,0,0,0,1,0
APP205338,0,0,0,0,0,0
APP205339,0,0,0,0,1,0
APP205340,0,0,0,0,0,0
APP205341,0,0,0,0,0,0
APP205342,0,0,0,0,0,0
APP205343,0,0,0,0,0,0
APP205344,0,0,0,0,0,0
APP205345,0,0,0,0,0,0
APP205346,0,0,0,0,0,0
APP205347,0,0,0,0,1,0
APP205348,0,0,1,0,0,0
APP205349,0,0,0,0,0,0
APP205350,0,0,0,0,0,0
APP205351,0,0,0,0,0,0
APP205352,0,0,0,0,0,0
APP205353,0,0,0,0,0,0
APP205354,0,0,0,0,1,0
APP205355,0,0,0,0,0,0
APP205356,1,0,0,0,0,0
APP205357,0,0,0,0,0,0
APP205358,0,0,0,1,0,0
APP205359,0,0,0,0,0,0
APP205360,0,0,0,0,0,0
APP205361,0,0,0,0,0,0
APP205362,0,0,0,0,0,0
APP205363,0,0,0,0,0,0
APP205364,0,0,0,0,0,0
APP205365,1,0,1,0,1,0
APP205366,0,0,0,0,0,0
APP205367,0,0,0,0,0,0
APP205368,0,0,0,0,0,0
APP205369,0,0,0,0,0,0
APP205370,0,0,0,0,0,0
APP205371,0,0,0,0,0,0
APP205372,0,0,0,0,0,0
APP205373,0,0,0,0,0,0
APP205374,0,0,0,0,0,0
APP205375,1,0,0,0,0,0
APP205376,1,0,0,0,0,0
APP205377,0,0,0,0,0,0
APP205378,0,0,0,0,0,0
APP205379,0,0,0,1,0,0
APP205380,0,0,0,0,0,0
APP205381,0,0,0,0,0,0
APP205382,0,0,0,0,1,0
APP205383,0,0,0,0,0,0
APP205384,0,0,0,0,0,0
APP205385,0,0,0,0,0,0
APP205386,1,0,0,0,0,0
APP205387,0,0,0,0,0,0
APP205388,0,0,1,0,0,0
APP205389,0,0,1,0,0,0
APP205390,1,1,0,0,0,0
APP205391,0,0,1,0,0,0
APP205392,0,0,0,0,0,0
APP205393,1,0,0,0,0,0
APP205394,0,0,0,0,0,0
APP205395,0,0,0,0,0,0
APP205396,0,0,0,0,0,0
APP205397,0,0,0,0,0,0
APP205398,0,0,1,0,0,0
APP205399,0,0,0,0,0,0
APP205400,0,0,0,0,0,0
APP205401,0,0,0,0,0,0
APP205402,0,0,0,0,0,0
APP205403,0,0,0,1,0,0
APP205404,0,0,0,0,0,0
APP205405,0,0,0,0,0,0
APP205406,0,0,0,0,0,0
APP205407,0,0,0,0,0,0
APP205408,1,0,0,0,0,0
APP205409,0,0,0,0,0,0
APP205410,0,0,0,0,1,0
APP205411,0,0,0,0,0,0
APP205412,0,0,0,0,0,0
APP205413,0,0,0,0,0,0
APP205414,0,0,0,0,0,0
APP205415,0,0,0,0,0,0
APP205416,0,0,0,0,0,0
APP205417,0,0,0,0,0,0
APP205418,0,0,0,0,0,0
APP205419,0,0,0,0,0,0
APP205420,0,0,0,0,0,0
APP205421,0,0,0,0,0,0
APP205422,0,0,0,0,0,0
APP205423,0,0,0,0,0,0
APP205424,0,0,1,1,0,0
APP205425,0,0,0,0,0,0
APP205426,0,0,0,0,0,0
APP205427,0,0,0,0,0,0
APP205428,0,0,0,0,0,0
APP205429,0,0,0,0,0,0
APP205430,0,0,0,0,0,0
APP205431,0,0,0,0,0,0
APP205432,0,0,0,0,0,0
APP205433,0,0,0,0,0,0
APP205434,0,0,0,0,0,0
APP205435,0,0,0,0,0,0
APP205436,0,0,0,0,0,0
APP205437,0,0,0,0,0,0
APP205438,0,0,0,0,0,0
APP205439,0,1,0,0,0,0
APP205440,0,0,0,0,0,0
APP205441,0,0,0,0,0,0
APP205442,0,0,0,0,0,0
APP205443,0,0,0,0,0,0
APP205444,0,0,0,0,0,0
APP205445,0,0,0,0,0,0
APP205446,0,0,0,0,0,0
APP205447,0,0,0,0,0,0
APP205448,1,0,0,0,0,0
APP205449,0,0,0,0,0,0
APP205450,0,0,0,0,0,0
APP205451,1,0,0,0,0,0
APP205452,0,0,0,0,0,0
APP205453,0,0,0,0,0,0
APP205454,0,0,1,0,0,0
APP205455,0,0,0,0,0,0
APP205456,0,0,1,0,0,0
APP205457,0,0,0,0,0,0
APP205458,0,0,0,0,0,0
APP205459,0,0,0,0,0,0
APP205460,1,0,0,0,0,0
APP205461,0,0,0,0,0,0
APP205462,0,0,0,0,0,0
APP205463,0,0,0,0,0,0
APP205464,1,0,0,0,0,0
APP205465,0,0,0,0,0,0
APP205466,0,0,0,0,0,0
APP205467,0,0,0,0,1,0
APP205468,0,1,0,0,0,0
APP205469,0,0,0,0,0,0
APP205470,0,0,0,0,0,0
APP205471,0,0,0,0,0,0
APP205472,0,0,0,0,0,0
APP205473,0,0,0,0,0,0
APP205474,0,0,0,0,0,0
APP205475,0,1,0,0,0,0
APP205476,0,0,0,0,0,0
APP205477,0,0,0,0,0,0
APP205478,0,1,1,0,0,0
APP205479,0,0,0,0,0,0
APP205480,0,1,0,0,0,0
APP205481,0,0,0,0,0,0
APP205482,0,0,0,0,0,0
APP205483,0,1,1,0,1,0
APP205484,0,0,1,0,1,0
APP205485,0,1,0,0,1,0
APP205486,0,0,0,0,0,0
APP205487,0,0,0,0,0,0
APP205488,0,0,0,0,0,0
APP205489,0,0,0,0,0,0
APP205490,0,0,1,0,0,0
APP205491,1,0,0,0,0,0
APP205492,0,0,0,0,0,0
APP205493,0,0,0,0,0,0
APP205494,0,0,0,0,0,0
APP205495,0,0,0,1,1,0
APP205496,0,0,0,0,0,0
APP205497,0,0,0,0,0,0
APP205498,0,0,0,0,0,0
APP205499,0,0,0,0,0,0
APP205500,0,0,0,0,0,0
APP205501,0,0,0,0,0,0
APP205502,0,0,0,0,0,0
APP205503,0,0,0,1,0,0
APP205504,0,0,0,0,0,0
APP205505,0,0,0,0,0,0
APP205506,0,0,1,0,0,0
APP205507,0,0,0,1,0,0
APP205508,0,0,0,0,0,0
APP205509,0,0,0,0,0,0
APP205510,0,0,0,0,0,0
APP205511,0,0,0,0,1,0
APP205512,0,0,0,0,0,0
APP205513,0,0,0,0,0,0
APP205514,0,1,0,0,0,0
APP205515,0,0,0,0,0,0
APP205516,0,0,0,0,0,0
APP205517,0,0,0,0,0,0
APP205518,0,0,0,0,0,0
APP205519,0,0,0,0,0,0
APP205520,0,0,1,0,0,0
APP205521,0,0,0,0,0,0
APP205522,0,0,0,0,1,0
APP205523,0,0,0,0,0,0
APP205524,0,0,0,0,0,0
APP205525,0,0,0,0,1,0
APP205526,0,0,0,0,1,0
APP205527,0,0,0,0,0,0
APP205528,0,0,0,0,0,0
APP205529,0,1,0,0,0,0
APP205530,0,0,0,0,0,0
APP205531,0,0,0,0,0,0
APP205532,0,0,0,1,1,0
APP205533,0,0,0,0,0,0
APP205534,0,0,0,0,0,0
APP205535,0,0,0,0,0,0
APP205536,0,1,0,0,0,0
APP205537,0,0,0,0,0,0
APP205538,0,0,0,0,0,0
APP205539,0,0,0,0,0,0
APP205540,0,0,0,0,0,0
APP205541,0,0,0,0,0,0
APP205542,0,0,0,1,0,0
APP205543,0,0,0,0,0,0
APP205544,0,0,0,0,0,0
APP205545,0,0,0,0,0,0
APP205546,0,0,0,0,0,0
APP205547,0,0,0,0,0,0
APP205548,0,1,0,0,0,0
APP205549,0,0,0,0,0,0
APP205550,0,0,0,0,0,0
APP205551,0,0,0,0,0,0
APP205552,1,0,0,0,0,0
APP205553,0,0,0,0,0,0
APP205554,0,0,0,0,0,0
APP205555,0,0,0,0,0,0
APP205556,0,0,1,0,0,0
APP205557,0,0,0,0,0,0
APP205558,0,0,0,0,0,0
APP205559,0,0,0,0,0,0
APP205560,0,0,0,0,0,0
APP205561,0,0,0,0,0,0
APP205562,0,0,1,1,0,0
APP205563,0,0,0,0,0,0
APP205564,0,0,0,0,0,0
APP205565,0,0,0,1,0,0
APP205566,0,0,0,0,0,0
APP205567,0,0,0,0,0,0
APP205568,0,0,0,0,0,0
APP205569,0,0,0,0,0,0
APP205570,1,0,1,0,0,0
APP205571,0,0,0,0,0,0
APP205572,0,0,0,0,0,0
APP205573,0,0,0,1,0,0
APP205574,0,0,0,0,0,0
APP205575,1,0,1,0,0,0
APP205576,0,0,0,0,0,0
APP205577,0,0,0,0,0,0
APP205578,0,0,0,0,1,0
APP205579,0,0,0,0,0,0
APP205580,0,0,0,0,0,0
APP205581,0,0,0,0,1,0
APP205582,0,0,0,0,0,0
APP205583,0,0,0,0,0,0
APP205584,0,0,0,0,0,0
APP205585,0,0,0,0,0,0
APP205586,0,0,0,0,0,0
APP205587,0,0,1,0,0,0
APP205588,0,0,0,0,0,0
APP205589,0,0,0,0,0,0
APP205590,0,0,0,0,0,0
APP205591,0,0,0,0,0,0
APP205592,0,0,0,1,0,0
APP205593,0,0,0,1,0,0
APP205594,0,0,0,0,0,0
APP205595,0,0,0,0,0,0
APP205596,0,0,0,0,0,0
APP205597,0,0,0,0,0,0
APP205598,0,0,0,0,0,0
APP205599,0,0,0,0,0,0
APP205600,0,0,0,0,0,0
APP205601,1,0,0,0,0,0
APP205602,0,0,0,0,0,0
APP205603,0,0,0,0,0,0
APP205604,0,0,0,0,0,0
APP205605,0,0,0,0,0,0
APP205606,0,0,1,0,0,0
APP205607,0,0,0,0,0,0
APP205608,1,0,0,0,0,0
APP205609,0,0,0,0,0,0
APP205610,0,0,0,0,0,0
APP205611,1,0,0,0,0,0
APP205612,0,0,0,0,0,0
APP205613,0,0,0,0,1,0
APP205614,0,0,0,0,0,0
APP205615,0,0,1,0,0,0
APP205616,0,1,0,0,0,0
APP205617,0,0,0,0,0,0
APP205618,0,0,0,0,0,0
APP205619,0,0,0,0,0,0
APP205620,0,0,1,0,0,0
APP205621,0,0,0,0,0,0
APP205622,1,0,0,0,0,0
APP205623,0,0,0,1,0,0
APP205624,0,0,0,0,0,0
APP205625,0,0,0,0,0,0
APP205626,0,0,0,0,0,0
APP205627,0,0,0,0,0,0
APP205628,0,0,0,0,0,0
APP205629,0,0,0,0,0,0
APP205630,0,0,1,1,0,0
APP205631,0,0,0,0,0,0
APP205632,0,0,0,0,0,0
APP205633,0,0,0,0,0,0
APP205634,0,0,0,0,0,0
APP205635,0,0,0,0,1,0
APP205636,0,0,1,0,0,0
APP205637,0,0,0,0,0,0
APP205638,0,0,0,0,0,0
APP205639,0,0,0,0,0,0
APP205640,1,0,1,0,0,0
APP205641,0,0,0,0,1,0
APP205642,0,0,0,0,0,0
APP205643,0,0,0,0,0,0
APP205644,0,0,0,0,0,0
APP205645,0,0,0,0,0,0
APP205646,0,0,0,0,0,0
APP205647,0,0,0,0,0,0
APP205648,0,0,0,0,0,0
APP205649,0,0,1,0,0,0
APP205650,0,0,0,0,0,0
APP205651,0,0,0,0,0,0
APP205652,0,0,0,0,0,0
APP205653,0,1,0,1,1,0
APP205654,0,0,0,0,0,0
APP205655,0,0,0,0,0,0
APP205656,0,0,0,0,0,0
APP205657,0,0,0,0,1,0
APP205658,0,0,0,0,0,0
APP205659,0,0,0,0,0,0
APP205660,0,0,0,0,0,0
APP205661,0,0,0,0,0,0
APP205662,0,0,0,0,0,0
APP205663,0,0,0,0,0,0
APP205664,0,0,0,0,0,0
APP205665,0,0,1,0,0,0
APP205666,0,0,0,0,0,0
APP205667,0,0,0,0,0,0
APP205668,0,0,0,1,0,0
APP205669,0,0,0,0,0,0
APP205670,0,0,0,0,0,0
APP205671,0,0,0,0,0,0
APP205672,0,0,0,0,0,0
APP205673,0,0,0,0,0,0
APP205674,1,0,0,0,0,0
APP205675,0,0,0,0,0,0
APP205676,0,0,0,0,1,0
APP205677,0,0,0,0,0,0
APP205678,0,0,0,0,0,0
APP205679,0,0,0,0,0,0
APP205680,0,0,0,0,0,0
APP205681,0,0,0,0,0,0
APP205682,0,0,0,0,0,0
APP205683,0,0,0,1,0,0
APP205684,0,0,0,0,0,0
APP205685,0,0,0,1,0,0
APP205686,0,0,0,0,0,0
APP205687,0,0,0,1,0,0
APP205688,0,0,0,0,0,0
APP205689,0,0,0,0,0,0
APP205690,0,0,0,0,0,0
APP205691,0,0,0,0,0,0
APP205692,0,0,0,0,0,0
APP205693,0,0,0,0,0,0
APP205694,0,0,0,0,0,0
APP205695,0,0,0,1,0,0
